Inventory_ID,Snapshot_Date,Product_ID,Warehouse,Stock_Level,Reorder_Level,Stock_Value_SAR,Stock_Status,Year,Month
INV0000302,2/28/2019 0:00,PRD028,Jeddah West,356,91,5126.4,Normal,2019,2
INV0000303,2/28/2019 0:00,PRD028,Dammam East,463,135,6667.2,Normal,2019,2
INV0000304,2/28/2019 0:00,PRD028,Qassim North,73,27,1051.2,Normal,2019,2
INV0000305,2/28/2019 0:00,PRD028,Abha South,434,142,6249.6,Normal,2019,2
INV0000306,2/28/2019 0:00,PRD029,Riyadh Central,305,97,3547.15,Normal,2019,2
INV0000307,2/28/2019 0:00,PRD029,Jeddah West,269,81,3128.47,Normal,2019,2
INV0000308,2/28/2019 0:00,PRD029,Dammam East,114,41,1325.82,Normal,2019,2
INV0000309,2/28/2019 0:00,PRD029,Qassim North,267,74,3105.21,Normal,2019,2
INV0000310,2/28/2019 0:00,PRD029,Abha South,361,128,4198.43,Normal,2019,2
INV0000311,2/28/2019 0:00,PRD030,Riyadh Central,134,35,1106.84,Normal,2019,2
INV0000312,2/28/2019 0:00,PRD030,Jeddah West,283,102,2337.58,Normal,2019,2
INV0000313,2/28/2019 0:00,PRD030,Dammam East,169,53,1395.94,Normal,2019,2
INV0000314,2/28/2019 0:00,PRD030,Qassim North,446,149,3683.96,Normal,2019,2
INV0000315,2/28/2019 0:00,PRD030,Abha South,384,106,3171.84,Normal,2019,2
INV0000316,2/28/2019 0:00,PRD031,Riyadh Central,387,117,4349.88,Normal,2019,2
INV0000317,2/28/2019 0:00,PRD031,Jeddah West,202,72,2270.48,Normal,2019,2
INV0000318,2/28/2019 0:00,PRD031,Dammam East,268,74,3012.32,Normal,2019,2
INV0000319,2/28/2019 0:00,PRD031,Qassim North,387,128,4349.88,Normal,2019,2
INV0000320,2/28/2019 0:00,PRD031,Abha South,485,125,5451.4,Normal,2019,2
INV0000321,2/28/2019 0:00,PRD032,Riyadh Central,501,145,6192.36,Normal,2019,2
INV0000322,2/28/2019 0:00,PRD032,Jeddah West,339,91,4190.04,Normal,2019,2
INV0000323,2/28/2019 0:00,PRD032,Dammam East,153,52,1891.08,Normal,2019,2
INV0000324,2/28/2019 0:00,PRD032,Qassim North,375,124,4635,Normal,2019,2
INV0000325,2/28/2019 0:00,PRD032,Abha South,524,148,6476.64,Normal,2019,2
INV0000326,2/28/2019 0:00,PRD033,Riyadh Central,427,126,6648.39,Normal,2019,2
INV0000327,2/28/2019 0:00,PRD033,Jeddah West,168,51,2615.76,Normal,2019,2
INV0000328,2/28/2019 0:00,PRD033,Dammam East,175,46,2724.75,Normal,2019,2
INV0000329,2/28/2019 0:00,PRD033,Qassim North,143,38,2226.51,Normal,2019,2
INV0000330,2/28/2019 0:00,PRD033,Abha South,149,45,2319.93,Normal,2019,2
INV0000331,3/31/2019 0:00,PRD001,Riyadh Central,727,142,5263.48,Normal,2019,3
INV0000332,3/31/2019 0:00,PRD001,Jeddah West,571,114,4134.04,Normal,2019,3
INV0000333,3/31/2019 0:00,PRD001,Dammam East,114,28,825.36,Normal,2019,3
INV0000334,3/31/2019 0:00,PRD001,Qassim North,554,124,4010.96,Normal,2019,3
INV0000335,3/31/2019 0:00,PRD001,Abha South,718,139,5198.32,Normal,2019,3
INV0000336,3/31/2019 0:00,PRD002,Riyadh Central,383,98,1872.87,Normal,2019,3
INV0000337,3/31/2019 0:00,PRD002,Jeddah West,251,52,1227.39,Normal,2019,3
INV0000338,3/31/2019 0:00,PRD002,Dammam East,134,35,655.26,Normal,2019,3
INV0000339,3/31/2019 0:00,PRD002,Qassim North,525,134,2567.25,Normal,2019,3
INV0000340,3/31/2019 0:00,PRD002,Abha South,289,52,1413.21,Normal,2019,3
INV0000341,3/31/2019 0:00,PRD003,Riyadh Central,112,28,576.8,Normal,2019,3
INV0000342,3/31/2019 0:00,PRD003,Jeddah West,479,95,2466.85,Normal,2019,3
INV0000343,3/31/2019 0:00,PRD003,Dammam East,479,86,2466.85,Normal,2019,3
INV0000344,3/31/2019 0:00,PRD003,Qassim North,453,83,2332.95,Normal,2019,3
INV0000345,3/31/2019 0:00,PRD003,Abha South,237,48,1220.55,Normal,2019,3
INV0000346,3/31/2019 0:00,PRD004,Riyadh Central,392,93,5899.6,Normal,2019,3
INV0000347,3/31/2019 0:00,PRD004,Jeddah West,420,82,6321,Normal,2019,3
INV0000348,3/31/2019 0:00,PRD004,Dammam East,565,105,8503.25,Normal,2019,3
INV0000349,3/31/2019 0:00,PRD004,Qassim North,476,118,7163.8,Normal,2019,3
INV0000350,3/31/2019 0:00,PRD004,Abha South,175,42,2633.75,Normal,2019,3
INV0000351,3/31/2019 0:00,PRD005,Riyadh Central,339,87,847.5,Normal,2019,3
INV0000352,3/31/2019 0:00,PRD005,Jeddah West,563,140,1407.5,Normal,2019,3
INV0000353,3/31/2019 0:00,PRD005,Dammam East,722,132,1805,Normal,2019,3
INV0000354,3/31/2019 0:00,PRD005,Qassim North,745,149,1862.5,Normal,2019,3
INV0000355,3/31/2019 0:00,PRD005,Abha South,239,62,597.5,Normal,2019,3
INV0000356,3/31/2019 0:00,PRD006,Riyadh Central,268,64,3162.4,Normal,2019,3
INV0000357,3/31/2019 0:00,PRD006,Jeddah West,633,148,7469.4,Normal,2019,3
INV0000358,3/31/2019 0:00,PRD006,Dammam East,86,15,1014.8,Normal,2019,3
INV0000359,3/31/2019 0:00,PRD006,Qassim North,191,42,2253.8,Normal,2019,3
INV0000360,3/31/2019 0:00,PRD006,Abha South,733,144,8649.4,Normal,2019,3
INV0000361,3/31/2019 0:00,PRD007,Riyadh Central,310,79,923.8,Normal,2019,3
INV0000362,3/31/2019 0:00,PRD007,Jeddah West,265,61,789.7,Normal,2019,3
INV0000363,3/31/2019 0:00,PRD007,Dammam East,221,50,658.58,Normal,2019,3
INV0000364,3/31/2019 0:00,PRD007,Qassim North,119,28,354.62,Normal,2019,3
INV0000365,3/31/2019 0:00,PRD007,Abha South,659,123,1963.82,Normal,2019,3
INV0000366,3/31/2019 0:00,PRD008,Riyadh Central,548,136,6269.12,Normal,2019,3
INV0000367,3/31/2019 0:00,PRD008,Jeddah West,74,15,846.56,Normal,2019,3
INV0000368,3/31/2019 0:00,PRD008,Dammam East,101,21,1155.44,Normal,2019,3
INV0000369,3/31/2019 0:00,PRD008,Qassim North,489,115,5594.16,Normal,2019,3
INV0000370,3/31/2019 0:00,PRD008,Abha South,475,107,5434,Normal,2019,3
INV0000371,3/31/2019 0:00,PRD009,Riyadh Central,360,71,1483.2,Normal,2019,3
INV0000372,3/31/2019 0:00,PRD009,Jeddah West,212,40,873.44,Normal,2019,3
INV0000373,3/31/2019 0:00,PRD009,Dammam East,260,50,1071.2,Normal,2019,3
INV0000374,3/31/2019 0:00,PRD009,Qassim North,714,137,2941.68,Normal,2019,3
INV0000375,3/31/2019 0:00,PRD009,Abha South,499,108,2055.88,Normal,2019,3
INV0000376,3/31/2019 0:00,PRD010,Riyadh Central,793,144,4789.72,Normal,2019,3
INV0000377,3/31/2019 0:00,PRD010,Jeddah West,542,102,3273.68,Normal,2019,3
INV0000378,3/31/2019 0:00,PRD010,Dammam East,255,46,1540.2,Normal,2019,3
INV0000379,3/31/2019 0:00,PRD010,Qassim North,614,128,3708.56,Normal,2019,3
INV0000380,3/31/2019 0:00,PRD010,Abha South,202,53,1220.08,Normal,2019,3
INV0000381,3/31/2019 0:00,PRD011,Riyadh Central,543,127,3296.01,Normal,2019,3
INV0000382,3/31/2019 0:00,PRD011,Jeddah West,275,55,1669.25,Normal,2019,3
INV0000383,3/31/2019 0:00,PRD011,Dammam East,528,121,3204.96,Normal,2019,3
INV0000384,3/31/2019 0:00,PRD011,Qassim North,332,60,2015.24,Normal,2019,3
INV0000385,3/31/2019 0:00,PRD011,Abha South,540,121,3277.8,Normal,2019,3
INV0000386,3/31/2019 0:00,PRD012,Riyadh Central,165,31,2422.2,Normal,2019,3
INV0000387,3/31/2019 0:00,PRD012,Jeddah West,427,88,6268.36,Normal,2019,3
INV0000388,3/31/2019 0:00,PRD012,Dammam East,516,106,7574.88,Normal,2019,3
INV0000389,3/31/2019 0:00,PRD012,Qassim North,182,41,2671.76,Normal,2019,3
INV0000390,3/31/2019 0:00,PRD012,Abha South,184,46,2701.12,Normal,2019,3
INV0000391,3/31/2019 0:00,PRD013,Riyadh Central,259,59,4384.87,Normal,2019,3
INV0000392,3/31/2019 0:00,PRD013,Jeddah West,560,127,9480.8,Normal,2019,3
INV0000393,3/31/2019 0:00,PRD013,Dammam East,162,29,2742.66,Normal,2019,3
INV0000394,3/31/2019 0:00,PRD013,Qassim North,410,77,6941.3,Normal,2019,3
INV0000395,3/31/2019 0:00,PRD013,Abha South,581,129,9836.33,Normal,2019,3
INV0000396,3/31/2019 0:00,PRD014,Riyadh Central,460,105,2350.6,Normal,2019,3
INV0000397,3/31/2019 0:00,PRD014,Jeddah West,360,96,1839.6,Normal,2019,3
INV0000398,3/31/2019 0:00,PRD014,Dammam East,545,111,2784.95,Normal,2019,3
INV0000399,3/31/2019 0:00,PRD014,Qassim North,528,116,2698.08,Normal,2019,3
INV0000400,3/31/2019 0:00,PRD014,Abha South,486,119,2483.46,Normal,2019,3
INV0000401,3/31/2019 0:00,PRD015,Riyadh Central,246,51,4555.92,Normal,2019,3
INV0000402,3/31/2019 0:00,PRD015,Jeddah West,713,136,13204.76,Normal,2019,3
INV0000403,3/31/2019 0:00,PRD015,Dammam East,91,21,1685.32,Normal,2019,3
INV0000404,3/31/2019 0:00,PRD015,Qassim North,196,50,3629.92,Normal,2019,3
INV0000405,3/31/2019 0:00,PRD015,Abha South,588,130,10889.76,Normal,2019,3
INV0000406,3/31/2019 0:00,PRD016,Riyadh Central,579,138,2507.07,Normal,2019,3
INV0000407,3/31/2019 0:00,PRD016,Jeddah West,629,124,2723.57,Normal,2019,3
INV0000408,3/31/2019 0:00,PRD016,Dammam East,549,100,2377.17,Normal,2019,3
INV0000409,3/31/2019 0:00,PRD016,Qassim North,119,22,515.27,Normal,2019,3
INV0000410,3/31/2019 0:00,PRD016,Abha South,100,25,433,Normal,2019,3
INV0000411,3/31/2019 0:00,PRD017,Riyadh Central,815,148,11230.7,Normal,2019,3
INV0000412,3/31/2019 0:00,PRD017,Jeddah West,659,139,9081.02,Normal,2019,3
INV0000413,3/31/2019 0:00,PRD017,Dammam East,224,58,3086.72,Normal,2019,3
INV0000414,3/31/2019 0:00,PRD017,Qassim North,604,111,8323.12,Normal,2019,3
INV0000415,3/31/2019 0:00,PRD017,Abha South,147,30,2025.66,Normal,2019,3
INV0000416,3/31/2019 0:00,PRD018,Riyadh Central,278,70,4637.04,Normal,2019,3
INV0000417,3/31/2019 0:00,PRD018,Jeddah West,633,134,10558.44,Normal,2019,3
INV0000418,3/31/2019 0:00,PRD018,Dammam East,103,23,1718.04,Normal,2019,3
INV0000419,3/31/2019 0:00,PRD018,Qassim North,242,44,4036.56,Normal,2019,3
INV0000420,3/31/2019 0:00,PRD018,Abha South,512,108,8540.16,Normal,2019,3
INV0000421,3/31/2019 0:00,PRD019,Riyadh Central,187,37,1544.62,Normal,2019,3
INV0000422,3/31/2019 0:00,PRD019,Jeddah West,637,144,5261.62,Normal,2019,3
INV0000423,3/31/2019 0:00,PRD019,Dammam East,459,105,3791.34,Normal,2019,3
INV0000424,3/31/2019 0:00,PRD019,Qassim North,654,120,5402.04,Normal,2019,3
INV0000425,3/31/2019 0:00,PRD019,Abha South,325,73,2684.5,Normal,2019,3
INV0000426,3/31/2019 0:00,PRD020,Riyadh Central,340,71,1465.4,Normal,2019,3
INV0000427,3/31/2019 0:00,PRD020,Jeddah West,149,34,642.19,Normal,2019,3
INV0000428,3/31/2019 0:00,PRD020,Dammam East,360,91,1551.6,Normal,2019,3
INV0000429,3/31/2019 0:00,PRD020,Qassim North,710,141,3060.1,Normal,2019,3
INV0000430,3/31/2019 0:00,PRD020,Abha South,180,36,775.8,Normal,2019,3
INV0000431,3/31/2019 0:00,PRD021,Riyadh Central,372,98,1413.6,Normal,2019,3
INV0000432,3/31/2019 0:00,PRD021,Jeddah West,603,138,2291.4,Normal,2019,3
INV0000433,3/31/2019 0:00,PRD021,Dammam East,601,138,2283.8,Normal,2019,3
INV0000434,3/31/2019 0:00,PRD021,Qassim North,478,89,1816.4,Normal,2019,3
INV0000435,3/31/2019 0:00,PRD021,Abha South,485,91,1843,Normal,2019,3
INV0000436,3/31/2019 0:00,PRD022,Riyadh Central,535,127,4135.55,Normal,2019,3
INV0000437,3/31/2019 0:00,PRD022,Jeddah West,314,68,2427.22,Normal,2019,3
INV0000438,3/31/2019 0:00,PRD022,Dammam East,300,57,2319,Normal,2019,3
INV0000439,3/31/2019 0:00,PRD022,Qassim North,215,39,1661.95,Normal,2019,3
INV0000440,3/31/2019 0:00,PRD022,Abha South,537,117,4151.01,Normal,2019,3
INV0000441,3/31/2019 0:00,PRD023,Riyadh Central,608,129,5915.84,Normal,2019,3
INV0000442,3/31/2019 0:00,PRD023,Jeddah West,251,48,2442.23,Normal,2019,3
INV0000443,3/31/2019 0:00,PRD023,Dammam East,633,132,6159.09,Normal,2019,3
INV0000444,3/31/2019 0:00,PRD023,Qassim North,243,50,2364.39,Normal,2019,3
INV0000445,3/31/2019 0:00,PRD023,Abha South,407,93,3960.11,Normal,2019,3
INV0000446,3/31/2019 0:00,PRD024,Riyadh Central,86,19,861.72,Normal,2019,3
INV0000447,3/31/2019 0:00,PRD024,Jeddah West,90,23,901.8,Normal,2019,3
INV0000448,3/31/2019 0:00,PRD024,Dammam East,659,131,6603.18,Normal,2019,3
INV0000449,3/31/2019 0:00,PRD024,Qassim North,269,66,2695.38,Normal,2019,3
INV0000450,3/31/2019 0:00,PRD024,Abha South,72,17,721.44,Normal,2019,3
INV0000451,3/31/2019 0:00,PRD025,Riyadh Central,461,83,4692.98,Normal,2019,3
INV0000452,3/31/2019 0:00,PRD025,Jeddah West,318,60,3237.24,Normal,2019,3
INV0000453,3/31/2019 0:00,PRD025,Dammam East,220,45,2239.6,Normal,2019,3
INV0000454,3/31/2019 0:00,PRD025,Qassim North,360,92,3664.8,Normal,2019,3
INV0000455,3/31/2019 0:00,PRD025,Abha South,259,67,2636.62,Normal,2019,3
INV0000456,3/31/2019 0:00,PRD026,Riyadh Central,131,31,1216.99,Normal,2019,3
INV0000457,3/31/2019 0:00,PRD026,Jeddah West,600,113,5574,Normal,2019,3
INV0000458,3/31/2019 0:00,PRD026,Dammam East,437,97,4059.73,Normal,2019,3
INV0000459,3/31/2019 0:00,PRD026,Qassim North,278,57,2582.62,Normal,2019,3
INV0000460,3/31/2019 0:00,PRD026,Abha South,708,128,6577.32,Normal,2019,3
INV0000461,3/31/2019 0:00,PRD027,Riyadh Central,686,143,12039.3,Normal,2019,3
INV0000462,3/31/2019 0:00,PRD027,Jeddah West,522,103,9161.1,Normal,2019,3
INV0000463,3/31/2019 0:00,PRD027,Dammam East,385,96,6756.75,Normal,2019,3
INV0000464,3/31/2019 0:00,PRD027,Qassim North,276,52,4843.8,Normal,2019,3
INV0000465,3/31/2019 0:00,PRD027,Abha South,459,95,8055.45,Normal,2019,3
INV0000466,3/31/2019 0:00,PRD028,Riyadh Central,88,19,1267.2,Normal,2019,3
INV0000467,3/31/2019 0:00,PRD028,Jeddah West,195,51,2808,Normal,2019,3
INV0000468,3/31/2019 0:00,PRD028,Dammam East,279,69,4017.6,Normal,2019,3
INV0000469,3/31/2019 0:00,PRD028,Qassim North,664,130,9561.6,Normal,2019,3
INV0000470,3/31/2019 0:00,PRD028,Abha South,168,44,2419.2,Normal,2019,3
INV0000471,3/31/2019 0:00,PRD029,Riyadh Central,418,89,4861.34,Normal,2019,3
INV0000472,3/31/2019 0:00,PRD029,Jeddah West,701,145,8152.63,Normal,2019,3
INV0000473,3/31/2019 0:00,PRD029,Dammam East,269,54,3128.47,Normal,2019,3
INV0000474,3/31/2019 0:00,PRD029,Qassim North,352,85,4093.76,Normal,2019,3
INV0000475,3/31/2019 0:00,PRD029,Abha South,266,55,3093.58,Normal,2019,3
INV0000476,3/31/2019 0:00,PRD030,Riyadh Central,156,41,1288.56,Normal,2019,3
INV0000477,3/31/2019 0:00,PRD030,Jeddah West,487,104,4022.62,Normal,2019,3
INV0000478,3/31/2019 0:00,PRD030,Dammam East,617,141,5096.42,Normal,2019,3
INV0000479,3/31/2019 0:00,PRD030,Qassim North,319,82,2634.94,Normal,2019,3
INV0000480,3/31/2019 0:00,PRD030,Abha South,595,140,4914.7,Normal,2019,3
INV0000481,3/31/2019 0:00,PRD031,Riyadh Central,368,83,4136.32,Normal,2019,3
INV0000482,3/31/2019 0:00,PRD031,Jeddah West,216,57,2427.84,Normal,2019,3
INV0000483,3/31/2019 0:00,PRD031,Dammam East,428,103,4810.72,Normal,2019,3
INV0000484,3/31/2019 0:00,PRD031,Qassim North,84,17,944.16,Normal,2019,3
INV0000485,3/31/2019 0:00,PRD031,Abha South,816,147,9171.84,Normal,2019,3
INV0000486,3/31/2019 0:00,PRD032,Riyadh Central,566,128,6995.76,Normal,2019,3
INV0000487,3/31/2019 0:00,PRD032,Jeddah West,310,58,3831.6,Normal,2019,3
INV0000488,3/31/2019 0:00,PRD032,Dammam East,210,39,2595.6,Normal,2019,3
INV0000489,3/31/2019 0:00,PRD032,Qassim North,130,34,1606.8,Normal,2019,3
INV0000490,3/31/2019 0:00,PRD032,Abha South,627,117,7749.72,Normal,2019,3
INV0000491,3/31/2019 0:00,PRD033,Riyadh Central,459,118,7146.63,Normal,2019,3
INV0000492,3/31/2019 0:00,PRD033,Jeddah West,175,32,2724.75,Normal,2019,3
INV0000493,3/31/2019 0:00,PRD033,Dammam East,280,57,4359.6,Normal,2019,3
INV0000494,3/31/2019 0:00,PRD033,Qassim North,512,96,7971.84,Normal,2019,3
INV0000495,3/31/2019 0:00,PRD033,Abha South,567,121,8828.19,Normal,2019,3
INV0000496,4/30/2019 0:00,PRD001,Riyadh Central,285,53,2063.4,Normal,2019,4
INV0000497,4/30/2019 0:00,PRD001,Jeddah West,489,90,3540.36,Normal,2019,4
INV0000498,4/30/2019 0:00,PRD001,Dammam East,393,99,2845.32,Normal,2019,4
INV0000499,4/30/2019 0:00,PRD001,Qassim North,739,136,5350.36,Normal,2019,4
INV0000500,4/30/2019 0:00,PRD001,Abha South,455,107,3294.2,Normal,2019,4
INV0000501,4/30/2019 0:00,PRD002,Riyadh Central,541,134,2645.49,Normal,2019,4
INV0000502,4/30/2019 0:00,PRD002,Jeddah West,257,67,1256.73,Normal,2019,4
INV0000503,4/30/2019 0:00,PRD002,Dammam East,565,123,2762.85,Normal,2019,4
INV0000504,4/30/2019 0:00,PRD002,Qassim North,250,45,1222.5,Normal,2019,4
INV0000505,4/30/2019 0:00,PRD002,Abha South,583,129,2850.87,Normal,2019,4
INV0000506,4/30/2019 0:00,PRD003,Riyadh Central,640,129,3296,Normal,2019,4
INV0000507,4/30/2019 0:00,PRD003,Jeddah West,175,43,901.25,Normal,2019,4
INV0000508,4/30/2019 0:00,PRD003,Dammam East,620,115,3193,Normal,2019,4
INV0000509,4/30/2019 0:00,PRD003,Qassim North,465,86,2394.75,Normal,2019,4
INV0000510,4/30/2019 0:00,PRD003,Abha South,180,48,927,Normal,2019,4
INV0000511,4/30/2019 0:00,PRD004,Riyadh Central,304,64,4575.2,Normal,2019,4
INV0000512,4/30/2019 0:00,PRD004,Jeddah West,557,118,8382.85,Normal,2019,4
INV0000513,4/30/2019 0:00,PRD004,Dammam East,550,100,8277.5,Normal,2019,4
INV0000514,4/30/2019 0:00,PRD004,Qassim North,326,60,4906.3,Normal,2019,4
INV0000515,4/30/2019 0:00,PRD004,Abha South,231,60,3476.55,Normal,2019,4
INV0000516,4/30/2019 0:00,PRD005,Riyadh Central,493,89,1232.5,Normal,2019,4
INV0000517,4/30/2019 0:00,PRD005,Jeddah West,645,122,1612.5,Normal,2019,4
INV0000518,4/30/2019 0:00,PRD005,Dammam East,497,112,1242.5,Normal,2019,4
INV0000519,4/30/2019 0:00,PRD005,Qassim North,775,144,1937.5,Normal,2019,4
INV0000520,4/30/2019 0:00,PRD005,Abha South,188,48,470,Normal,2019,4
INV0000521,4/30/2019 0:00,PRD006,Riyadh Central,131,34,1545.8,Normal,2019,4
INV0000522,4/30/2019 0:00,PRD006,Jeddah West,575,104,6785,Normal,2019,4
INV0000523,4/30/2019 0:00,PRD006,Dammam East,453,93,5345.4,Normal,2019,4
INV0000524,4/30/2019 0:00,PRD006,Qassim North,515,122,6077,Normal,2019,4
INV0000525,4/30/2019 0:00,PRD006,Abha South,302,56,3563.6,Normal,2019,4
INV0000526,4/30/2019 0:00,PRD007,Riyadh Central,361,74,1075.78,Normal,2019,4
INV0000527,4/30/2019 0:00,PRD007,Jeddah West,524,104,1561.52,Normal,2019,4
INV0000528,4/30/2019 0:00,PRD007,Dammam East,103,26,306.94,Normal,2019,4
INV0000529,4/30/2019 0:00,PRD007,Qassim North,577,148,1719.46,Normal,2019,4
INV0000530,4/30/2019 0:00,PRD007,Abha South,267,54,795.66,Normal,2019,4
INV0000531,4/30/2019 0:00,PRD008,Riyadh Central,494,106,5651.36,Normal,2019,4
INV0000532,4/30/2019 0:00,PRD008,Jeddah West,409,83,4678.96,Normal,2019,4
INV0000533,4/30/2019 0:00,PRD008,Dammam East,698,125,7985.12,Normal,2019,4
INV0000534,4/30/2019 0:00,PRD008,Qassim North,428,78,4896.32,Normal,2019,4
INV0000535,4/30/2019 0:00,PRD008,Abha South,230,57,2631.2,Normal,2019,4
INV0000536,4/30/2019 0:00,PRD009,Riyadh Central,162,35,667.44,Normal,2019,4
INV0000537,4/30/2019 0:00,PRD009,Jeddah West,682,135,2809.84,Normal,2019,4
INV0000538,4/30/2019 0:00,PRD009,Dammam East,545,106,2245.4,Normal,2019,4
INV0000539,4/30/2019 0:00,PRD009,Qassim North,677,149,2789.24,Normal,2019,4
INV0000540,4/30/2019 0:00,PRD009,Abha South,687,146,2830.44,Normal,2019,4
INV0000541,4/30/2019 0:00,PRD010,Riyadh Central,66,17,398.64,Normal,2019,4
INV0000542,4/30/2019 0:00,PRD010,Jeddah West,380,99,2295.2,Normal,2019,4
INV0000543,4/30/2019 0:00,PRD010,Dammam East,72,16,434.88,Normal,2019,4
INV0000544,4/30/2019 0:00,PRD010,Qassim North,159,32,960.36,Normal,2019,4
INV0000545,4/30/2019 0:00,PRD010,Abha South,495,125,2989.8,Normal,2019,4
INV0000546,4/30/2019 0:00,PRD011,Riyadh Central,611,142,3708.77,Normal,2019,4
INV0000547,4/30/2019 0:00,PRD011,Jeddah West,519,128,3150.33,Normal,2019,4
INV0000548,4/30/2019 0:00,PRD011,Dammam East,130,29,789.1,Normal,2019,4
INV0000549,4/30/2019 0:00,PRD011,Qassim North,649,116,3939.43,Normal,2019,4
INV0000550,4/30/2019 0:00,PRD011,Abha South,209,43,1268.63,Normal,2019,4
INV0000551,4/30/2019 0:00,PRD012,Riyadh Central,329,80,4829.72,Normal,2019,4
INV0000552,4/30/2019 0:00,PRD012,Jeddah West,762,145,11186.16,Normal,2019,4
INV0000553,4/30/2019 0:00,PRD012,Dammam East,253,59,3714.04,Normal,2019,4
INV0000554,4/30/2019 0:00,PRD012,Qassim North,735,132,10789.8,Normal,2019,4
INV0000555,4/30/2019 0:00,PRD012,Abha South,196,47,2877.28,Normal,2019,4
INV0000556,4/30/2019 0:00,PRD013,Riyadh Central,280,57,4740.4,Normal,2019,4
INV0000557,4/30/2019 0:00,PRD013,Jeddah West,429,83,7262.97,Normal,2019,4
INV0000558,4/30/2019 0:00,PRD013,Dammam East,699,149,11834.07,Normal,2019,4
INV0000559,4/30/2019 0:00,PRD013,Qassim North,318,68,5383.74,Normal,2019,4
INV0000560,4/30/2019 0:00,PRD013,Abha South,512,98,8668.16,Normal,2019,4
INV0000561,4/30/2019 0:00,PRD014,Riyadh Central,363,90,1854.93,Normal,2019,4
INV0000562,4/30/2019 0:00,PRD014,Jeddah West,465,116,2376.15,Normal,2019,4
INV0000563,4/30/2019 0:00,PRD014,Dammam East,414,83,2115.54,Normal,2019,4
INV0000564,4/30/2019 0:00,PRD014,Qassim North,490,128,2503.9,Normal,2019,4
INV0000565,4/30/2019 0:00,PRD014,Abha South,143,34,730.73,Normal,2019,4
INV0000566,4/30/2019 0:00,PRD015,Riyadh Central,748,147,13852.96,Normal,2019,4
INV0000567,4/30/2019 0:00,PRD015,Jeddah West,490,127,9074.8,Normal,2019,4
INV0000568,4/30/2019 0:00,PRD015,Dammam East,634,122,11741.68,Normal,2019,4
INV0000569,4/30/2019 0:00,PRD015,Qassim North,363,75,6722.76,Normal,2019,4
INV0000570,4/30/2019 0:00,PRD015,Abha South,177,45,3278.04,Normal,2019,4
INV0000571,4/30/2019 0:00,PRD016,Riyadh Central,153,35,662.49,Normal,2019,4
INV0000572,4/30/2019 0:00,PRD016,Jeddah West,546,128,2364.18,Normal,2019,4
INV0000573,4/30/2019 0:00,PRD016,Dammam East,311,80,1346.63,Normal,2019,4
INV0000574,4/30/2019 0:00,PRD016,Qassim North,667,119,2888.11,Normal,2019,4
INV0000575,4/30/2019 0:00,PRD016,Abha South,660,119,2857.8,Normal,2019,4
INV0000576,4/30/2019 0:00,PRD017,Riyadh Central,177,36,2439.06,Normal,2019,4
INV0000577,4/30/2019 0:00,PRD017,Jeddah West,305,56,4202.9,Normal,2019,4
INV0000578,4/30/2019 0:00,PRD017,Dammam East,211,47,2907.58,Normal,2019,4
INV0000579,4/30/2019 0:00,PRD017,Qassim North,537,105,7399.86,Normal,2019,4
INV0000580,4/30/2019 0:00,PRD017,Abha South,348,69,4795.44,Normal,2019,4
INV0000581,4/30/2019 0:00,PRD018,Riyadh Central,512,126,8540.16,Normal,2019,4
INV0000582,4/30/2019 0:00,PRD018,Jeddah West,130,24,2168.4,Normal,2019,4
INV0000583,4/30/2019 0:00,PRD018,Dammam East,91,18,1517.88,Normal,2019,4
INV0000584,4/30/2019 0:00,PRD018,Qassim North,118,25,1968.24,Normal,2019,4
INV0000585,4/30/2019 0:00,PRD018,Abha South,469,117,7822.92,Normal,2019,4
INV0000586,4/30/2019 0:00,PRD019,Riyadh Central,788,147,6508.88,Normal,2019,4
INV0000587,4/30/2019 0:00,PRD019,Jeddah West,502,123,4146.52,Normal,2019,4
INV0000588,4/30/2019 0:00,PRD019,Dammam East,384,84,3171.84,Normal,2019,4
INV0000589,4/30/2019 0:00,PRD019,Qassim North,444,81,3667.44,Normal,2019,4
INV0000590,4/30/2019 0:00,PRD019,Abha South,74,16,611.24,Normal,2019,4
INV0000591,4/30/2019 0:00,PRD020,Riyadh Central,417,88,1797.27,Normal,2019,4
INV0000592,4/30/2019 0:00,PRD020,Jeddah West,393,92,1693.83,Normal,2019,4
INV0000593,4/30/2019 0:00,PRD020,Dammam East,746,136,3215.26,Normal,2019,4
INV0000594,4/30/2019 0:00,PRD020,Qassim North,270,57,1163.7,Normal,2019,4
INV0000595,4/30/2019 0:00,PRD020,Abha South,264,70,1137.84,Normal,2019,4
INV0000596,4/30/2019 0:00,PRD021,Riyadh Central,78,18,296.4,Normal,2019,4
